Code_commune_INSEE,Nom_commune,Code_postal,num_departement
02182,CHEVENNES,2250,22
02194,CILLY,2250,22
02283,ERLON,2250,22
02516,MONTIGNY SOUS MARLE,2250,22
02689,ST PIERREMONT,2250,22
02742,THIERNU,2250,22
02745,TOULIS ET ATTENCOURT,2250,22
02068,BERLANCOURT,2250,22
02468,MARLE,2250,22
02545,LA NEUVILLE BOSMONT,2250,22
02101,BOSMONT SUR SERRE,2250,22
02737,TAVAUX ET PONTSERICOURT,2250,22
02197,CLAIRFONTAINE,2260,22
02284,ERLOY,2260,22
02670,ST ALGIS,2260,22
02342,GERGNY,2260,22
02418,LERZY,2260,22
02337,FROIDESTREES,2260,22
02650,ROCQUIGNY,2260,22
02141,LA CAPELLE,2260,22
02584,PAPLEUX,2260,22
02276,ENGLANCOURT,2260,22
02312,LA FLAMENGRIE,2260,22
02725,SOMMERON,2260,22
02184,CHEVRESIS MONCEAU,2270,22
02559,NOUVION ET CATILLON,2270,22
02048,BARENTON SUR SERRE,2270,22
02306,LA FERTE CHEVRESIS,2270,22
02480,MESBRECOURT RICHECOURT,2270,22
02529,MORTIERS,2270,22
02559,NOUVION ET CATILLON,2270,22
02591,PARGNY LES BOIS,2270,22
02231,COUVRON ET AUMENCOURT,2270,22
02338,FROIDMONT COHARTILLE,2270,22
02027,ASSIS SUR SERRE,2270,22
02169,CHATILLON LES SONS,2270,22
02261,DERCY,2270,22
02491,MONCEAU LE NEUF ET FAUCOUZY,2270,22
02517,MONTIGNY SUR CRECY,2270,22
02727,SONS ET RONCHERES,2270,22
02096,BOIS LES PARGNY,2270,22
02156,CHALANDRY,2270,22
02237,CRECY SUR SERRE,2270,22
02492,MONCEAU LES LEUPS,2270,22
02617,POUILLY SUR SERRE,2270,22
02638,REMIES,2270,22
02043,BAGNEUX,2290,22
02326,FONTENOY,2290,22
02576,OSLY COURTIL,2290,22
02643,RESSONS LE LONG,2290,22
02672,ST BANDRY,2290,22
02562,NOUVRON VINGRE,2290,22
02736,TARTIERS,2290,22
02793,VEZAPONIN,2290,22
02071,BERNY RIVIERE,2290,22
02795,VIC SUR AISNE,2290,22
02011,AMBLENY,2290,22
02087,BIEUXY,2290,22
02277,EPAGNY,2290,22
02514,MONTIGNY LENGRAIN,2290,22
02527,MORSAIN,2290,22
02673,ST CHRISTOPHE A BERRY,2290,22
02762,VASSENS,2290,22
02001,ABBECOURT,2300,23
02034,AUDIGNICOURT,2300,23
02078,BESME,2300,23
02081,BETHANCOURT EN VAUX,2300,23
02093,BLERANCOURT,2300,23
02363,GUNY,2300,23
02542,NEUFLIEUX,2300,23
02754,UGNY LE GAY,2300,23
02807,VILLEQUIER AUMONT,2300,23
02145,CAUMONT,2300,23
02207,COMMENCHON,2300,23
02456,MANICAMP,2300,23
02704,SELENS,2300,23
02750,TROSLY LOIRE,2300,23
02139,CAILLOUEL CREPIGNY,2300,23
02140,CAMELIN,2300,23
02546,LA NEUVILLE EN BEINE,2300,23
02566,OGNES,2300,23
02671,ST AUBIN,2300,23
02041,AUTREVILLE,2300,23
02086,BICHANCOURT,2300,23
02461,MAREST DAMPCOURT,2300,23
02599,PIERREMANDE,2300,23
02631,QUIERZY,2300,23
02820,VIRY NOUREUIL,2300,23
02056,BEAUMONT EN BEINE,2300,23
02107,BOURGUIGNON SOUS COUCY,2300,23
02140,CAMELIN,2300,23
02173,CHAUNY,2300,23
02362,GUIVRY,2300,23
02686,ST PAUL AUX BOIS,2300,23
02719,SINCENY,2300,23
02701,SAULCHERY,2310,23
02084,BEZU LE GUERY,2310,23
02242,CROUTTES SUR MARNE,2310,23
02163,CHARLY SUR MARNE,2310,23
02596,PAVANT,2310,23
02221,COUPRU,2310,23
02268,DOMPTIN,2310,23
02521,MONTREUIL AUX LIONS,2310,23
02555,NOGENT L ARTAUD,2310,23
02653,ROMENY SUR MARNE,2310,23
02818,VILLIERS ST DENIS,2310,23
02018,ANIZY LE GRAND,2320,23
02153,CESSIERES SUZY,2320,23
02834,WISSIGNICOURT,2320,23
02111,BRANCOURT EN LAONNOIS,2320,23
02018,ANIZY LE GRAND,2320,23
02619,PREMONTRE,2320,23
02766,VAUDESSON,2320,23
02768,VAUXAILLON,2320,23
02010,ALLEMANT,2320,23
02018,ANIZY LE GRAND,2320,23
02153,CESSIERES SUZY,2320,23
02602,PINON,2320,23
02053,VALLEES EN CHAMPAGNE,2330,23
02213,CONNIGIS,2330,23
02223,COURBOIN,2330,23
02510,MONTHUREL,2330,23
02590,PARGNY LA DHUYS,2330,23
02053,VALLEES EN CHAMPAGNE,2330,23
02458,DHUYS ET MORIN EN BRIE,2330,23
02146,CELLES LES CONDE,2330,23
02053,VALLEES EN CHAMPAGNE,2330,23
02515,MONTIGNY LES CONDE,2330,23
02677,ST EUGENE,2330,23
02209,CONDE EN BRIE,2330,23
02518,MONTLEVON,2330,23
02433,LISLET,2340,23
02802,LA VILLE AUX BOIS LES DIZY,2340,23
02004,AGNICOURT ET SECHELLES,2340,23
02069,BERLISE,2340,23
02160,CHAOURSE,2340,23
02678,STE GENEVIEVE,2340,23
02723,SOIZE,2340,23
02801,VIGNEUX HOCQUET,2340,23
02819,VINCY REUIL ET MAGNY,2340,23
02264,DIZY LE GROS,2340,23
02200,CLERMONT LES FERMES,2340,23
02502,MONTCORNET,2340,23
02641,RENNEVAL,2340,23
02519,MONTLOUE,2340,23
02556,NOIRCOURT,2340,23
02743,LE THUEL,2340,23
02189,CHIVRES EN LAONNOIS,2350,23
02350,GOUDELANCOURT LES PIERREPONT,2350,23
02448,MACHECOURT,2350,23
02097,BONCOURT,2350,23
02248,CUIRIEUX,2350,23
02346,GIZY,2350,23
02353,GRANDLUP ET FAY,2350,23
02430,LIESSE NOTRE DAME,2350,23
02457,MARCHAIS,2350,23
02600,PIERREPONT,2350,23
02790,VESLES ET CAUMONT,2350,23
02133,BUCY LES PIERREPONT,2350,23
02274,EBOULEAU,2350,23
02486,MISSY LES PIERREPONT,2350,23
02690,STE PREUVE,2350,23
02038,LES AUTELS,2360,23
02181,CHERY LES ROZOY,2360,23
02265,DOHIS,2360,23
02522,MONT ST JEAN,2360,23
02634,RAILLIMONT,2360,23
02666,ROZOY SUR SERRE,2360,23
02021,ARCHON,2360,23
02204,COINGT,2360,23
02251,CUIRY LES IVIERS,2360,23
02266,DOLIGNON,2360,23
02388,IVIERS,2360,23
02526,MORGNY EN THIERACHE,2360,23
02586,PARFONDEVAL,2360,23
02642,RESIGNY,2360,23
02660,ROUVROY SUR SERRE,2360,23
02354,GRANDRIEUX,2360,23
02674,ST CLEMENT,2360,23
02126,BRUNEHAMEL,2360,23
02008,AIZY JOUY,2370,23
02620,PRESLES ET BOVES,2370,23
02758,VAILLY SUR AISNE,2370,23
02167,CHASSEMY,2370,23
02008,AIZY JOUY,2370,23
02176,CHAVONNE,2370,23
02210,CONDE SUR AISNE,2370,23
02148,CELLES SUR AISNE,2370,23
02577,OSTEL,2370,23
02406,LANDRICOURT,2380,23
02236,CRECY AU MONT,2380,23
02217,COUCY LE CHATEAU AUFFRIQUE,2380,23
02219,COUCY LA VILLE,2380,23
02616,PONT ST MARD,2380,23
02395,JUMENCOURT,2380,23
02052,BASSOLES AULERS,2380,23
02333,FRESNES SOUS COUCY,2380,23
02423,LEUILLY SOUS COUCY,2380,23
02632,QUINCY BASSE,2380,23
02786,VERNEUIL SOUS COUCY,2380,23
02552,NEUVILLETTE,2390,23
02575,ORIGNY STE BENOITE,2390,23
02503,MONT D ORIGNY,2390,23
02741,THENELLES,2390,23
02062,BELLEAU,2400,24
02105,BOURESCHES,2400,24
02168,CHATEAU THIERRY,2400,24
02279,EPAUX BEZU,2400,24
02280,EPIEDS,2400,24
02347,GLAND,2400,24
02042,AZY SUR MARNE,2400,24
02085,BEZU ST GERMAIN,2400,24
02098,BONNEIL,2400,24
02166,CHARTEVES,2400,24
02509,MONTHIERS,2400,24
02554,NOGENTEL,2400,24
02781,VERDILLY,2400,24
02094,BLESMES,2400,24
02187,CHIERRY,2400,24
02290,ESSOMES SUR MARNE,2400,24
02443,LUCY LE BOCAGE,2400,24
02524,MONT ST PERE,2400,24
02540,NESLES LA MONTAGNE,2400,24
02099,BONNESVALYN,2400,24
02114,BRASLES,2400,24
02292,ETAMPES SUR MARNE,2400,24
02297,ETREPILLY,2400,24
02680,ST GOBAIN,2410,24
02685,ST NICOLAS AUX BOIS,2410,24
02707,SEPTVAUX,2410,24
02063,BELLENGLISE,2420,24
02291,ESTREES,2420,24
02451,MAGNY LA FOSSE,2420,24
02417,LEMPIRE,2420,24
02352,GOUY,2420,24
02426,LEVERGIES,2420,24
02539,NAUROY,2420,24
02708,SEQUEHART,2420,24
02776,VENDHUILE,2420,24
02030,AUBENCHEUL AUX BOIS,2420,24
02370,HARGICOURT,2420,24
02392,JONCOURT,2420,24
02808,VILLERET,2420,24
02065,BELLICOURT,2420,24
02100,BONY,2420,24
02143,LE CATELET,2420,24
02374,LEHAUCOURT,2420,24
02340,GAUCHY,2430,24
02199,CLASTRES,2440,24
02066,BENAY,2440,24
02504,MONTESCOURT LIZEROLLES,2440,24
02380,HINACOURT,2440,24
02446,LY FONTAINE,2440,24
02639,REMIGNY,2440,24
02345,GIBERCOURT,2440,24
02103,BOUE,2450,24
02308,FESMY LE SART,2450,24
02569,OISY,2450,24
02067,BERGUES SUR SAMBRE,2450,24
02269,DORENGT,2450,24
02308,FESMY LE SART,2450,24
02414,LAVAQUERESSE,2450,24
02548,LA NEUVILLE LES DORENGT,2450,24
02749,TROESNES,2460,24
02718,SILLY LA POTERIE,2460,24
02307,LA FERTE MILON,2460,24
02307,LA FERTE MILON,2460,24
02258,DAMMARD,2470,24
02466,MARIZY STE GENEVIEVE,2470,24
02467,MARIZY ST MARD,2470,24
02449,MACOGNY,2470,24
02622,PRIEZ,2470,24
02543,NEUILLY ST FRONT,2470,24
02594,PASSY EN VALOIS,2470,24
02496,MONNES,2470,24
02724,SOMMELANS,2470,24
02273,DURY,2480,24
02367,HAPPENCOURT,2480,24
02570,OLLEZY,2480,24
02025,ARTEMPS,2480,24
02019,ANNOIS,2480,24
02246,CUGNY,2480,24
02604,PITHON,2480,24
02726,SOMMETTE EAUCOURT,2480,24
02117,BRAY ST CHRISTOPHE,2480,24
02397,JUSSY,2480,24
02452,MAISSEMY,2490,24
02390,JEANCOURT,2490,24
02614,PONTRU,2490,24
02785,VERMAND,2490,24
02774,VENDELLES,2490,24
02144,CAULAINCOURT,2490,24
02747,TREFCON,2490,24
02029,ATTILLY,2490,24
02615,PONTRUET,2490,24
02782,LE VERGUIER,2490,24
02378,LA HERIE,2500,25
02567,OHIS,2500,25
02020,ANY MARTIN RIEUX,2500,25
02381,HIRSON,2500,25
02435,LOGNY LES AUBENTON,2500,25
02031,AUBENTON,2500,25
02079,BESMONT,2500,25
02130,BUCILLY,2500,25
02275,EFFRY,2500,25
02425,LEUZE,2500,25
02445,LUZOIR,2500,25
02544,NEUVE MAISON,2500,25
02134,BUIRE,2500,25
02833,WIMY,2500,25
02055,BEAUME,2500,25
02278,EPARCY,2500,25
02470,MARTIGNY,2500,25
02495,MONDREPUIS,2500,25
02366,HANNAPES,2510,25
02779,VENEROLLES,2510,25
02298,ETREUX,2510,25
02386,IRON,2510,25
02315,FLAVY LE MARTEL,2520,25
02505,MONTFAUCON,2540,25
02458,DHUYS ET MORIN EN BRIE,2540,25
02458,DHUYS ET MORIN EN BRIE,2540,25
02777,VENDIERES,2540,25
02281,L EPINE AUX BOIS,2540,25
02458,DHUYS ET MORIN EN BRIE,2540,25
02664,ROZOY BELLEVALLE,2540,25
02798,VIELS MAISONS,2540,25
02800,VIFFORT,2540,25
02574,ORIGNY EN THIERACHE,2550,25
02162,LA CHAPELLE SUR CHEZY,2570,25
02289,ESSISES,2570,25
02186,CHEZY SUR MARNE,2570,25
02728,SORBAIS,2580,25
02295,ETREAUPONT,2580,25
02040,AUTREPPES,2580,25
02296,ETREILLERS,2590,25
02317,FLUQUIERES,2590,25
02032,AUBIGNY AUX KAISNES,2590,25
02270,DOUCHY,2590,25
02772,VAUX EN VERMANDOIS,2590,25
02327,FORESTE,2590,25
02702,SAVY,2590,25
02343,GERMAINE,2590,25
02060,BEAUVOIS EN VERMANDOIS,2590,25
02402,LANCHY,2590,25
02658,ROUPY,2590,25
02815,VILLERS ST CHRISTOPHE,2590,25
02216,CORCY,2600,26
02254,CUTRY,2600,26
02506,MONTGOBERT,2600,26
02812,VILLERS HELON,2600,26
02015,ANCIENVILLE,2600,26
02201,COEUVRES ET VALSERY,2600,26
02316,FLEURY,2600,26
02368,HARAMONT,2600,26
02441,LOUATRE,2600,26
02687,ST PIERRE AIGLE,2600,26
02734,TAILLEFONTAINE,2600,26
02822,VIVIERES,2600,26
02232,COYOLLES,2600,26
02259,DAMPLEUX,2600,26
02267,DOMMIERS,2600,26
02415,LAVERSINE,2600,26
02557,NOROY SUR OURCQ,2600,26
02568,OIGNY EN VALOIS,2600,26
02628,PUISEUX EN RETZ,2600,26
02644,RETHEUIL,2600,26
02729,SOUCY,2600,26
02410,LARGNY SUR AUTOMNE,2600,26
02438,LONGPONT,2600,26
02810,VILLERS COTTERETS,2600,26
02302,FAVEROLLES,2600,26
02528,MORTEFONTAINE,2600,26
02810,VILLERS COTTERETS,2600,26
02532,MOY DE L AISNE,2610,26
02135,BUIRONFOSSE,2620,26
02830,WASSIGNY,2630,26
02476,MENNEVRET,2630,26
02784,PETIT VERLY,2630,26
02694,ST SIMON,2640,26
02752,TUGNY ET PONT,2640,26
02484,MEZY MOULINS,2650,26
02328,FOSSOY,2650,26
02239,CREZANCY,2650,26
02318,FOLEMBRAY,2670,26
02159,CHAMPS,2670,26
02142,CASTRES,2680,26
02257,DALLON,2680,26
02320,FONTAINE LES CLERCS,2680,26
02359,GRUGIES,2680,26
02214,CONTESCOURT,2680,26
02756,URVILLERS,2690,26
02287,ESSIGNY LE GRAND,2690,26
02049,BARISIS AUX BOIS,2700,27
02716,SERVAIS,2700,27
02014,AMIGNY ROUY,2700,27
02738,TERGNIER,2700,27
02431,LIEZ,2700,27
02738,TERGNIER,2700,27
02212,CONDREN,2700,27
02262,DEUILLET,2700,27
02738,TERGNIER,2700,27
02738,TERGNIER,2700,27
02336,FRIERES FAILLOUEL,2700,27
02474,MENNESSIS,2700,27
02383,HOMBLIERES,2720,27
02459,MARCY,2720,27
02481,MESNIL ST LAURENT,2720,27
02382,HOLNON,2760,27
02330,FRANCILLY SELENCY,2760,27
02710,SERAUCOURT LE GRAND,2790,27
02560,NOUVION LE COMTE,2800,28
02002,ACHERY,2800,28
02016,ANDELAIN,2800,28
02074,BERTAUCOURT EPOURDON,2800,28
02165,CHARMES,2800,28
02222,COURBES,2800,28
02651,ROGECOURT,2800,28
02746,TRAVECY,2800,28
02775,VENDEUIL,2800,28
02017,ANGUILCOURT LE SART,2800,28
02059,BEAUTOR,2800,28
02304,LA FERE,2800,28
02473,MAYOT,2800,28
02260,DANIZY,2800,28
02335,FRESSANCOURT,2800,28
02788,VERSIGNY,2800,28
02185,CHEZY EN ORXOIS,2810,28
02339,GANDELU,2810,28
02465,MARIGNY EN ORXOIS,2810,28
02137,BUSSIARES,2810,28
02375,HAUTEVESNES,2810,28
02744,TORCY EN VALOIS,2810,28
02428,LICY CLIGNON,2810,28
02679,ST GENGOULPH,2810,28
02125,BRUMETZ,2810,28
02512,MONTIGNY L ALLIER,2810,28
02225,COURCHAMPS,2810,28
02792,VEUILLY LA POTERIE,2810,28
02033,AUBIGNY EN LAONNOIS,2820,28
02349,GOUDELANCOURT LES BERRIEUX,2820,28
02675,STE CROIX,2820,28
02676,ST ERME OUTRE ET RAMECOURT,2820,28
02007,AIZELLES,2820,28
02229,COURTRIZY ET FUSSIGNY,2820,28
02215,CORBENY,2820,28
02472,MAUREGNY EN HAYE,2820,28
02498,MONTAIGU,2820,28
02696,ST THOMAS,2820,28
02072,BERRIEUX,2820,28
02831,WATIGNY,2830,28
02684,ST MICHEL,2830,28
02218,COUCY LES EPPES,2840,28
02282,EPPES,2840,28
02587,PARFONDRU,2840,28
02309,FESTIEUX,2840,28
02697,SAMOUSSY,2840,28
02791,VESLUD,2840,28
02028,ATHIES SOUS LAON,2840,28
02493,MONCEAU LE WAAST,2840,28
02645,REUILLY SAUVIGNY,2850,28
02164,LE CHARMEL,2850,28
02389,JAULGONNE,2850,28
02595,PASSY SUR MARNE,2850,28
02051,BARZY SUR MARNE,2850,28
02228,COURTEMONT VARENNES,2850,28
02748,TRELOU SUR MARNE,2850,28
02088,BIEVRES,2860,28
02158,CHAMOUILLE,2860,28
02501,MONTCHALONS,2860,28
02102,BOUCONVILLE VAUCLAIR,2860,28
02205,COLLIGIS CRANDELAIN,2860,28
02413,LAVAL EN LAONNOIS,2860,28
02508,MONTHENAULT,2860,28
02024,ARRANCY,2860,28
02178,CHERMIZY AILLES,2860,28
02429,LIERVAL,2860,28
02583,PANCY COURTECON,2860,28
02824,VORGES,2860,28
02150,CERNY EN LAONNOIS,2860,28
02177,CHERET,2860,28
02573,ORGEVAL,2860,28
02609,PLOYART ET VAURSEINE,2860,28
02621,PRESLES ET THIERNY,2860,28
02751,TRUCY,2860,28
02128,BRUYERES ET MONTBERAULT,2860,28
02471,MARTIGNY COURPIERRE,2860,28
02550,NEUVILLE SUR AILETTE,2860,28
02561,NOUVION LE VINEUX,2860,28
02080,BESNY ET LOIZY,2870,28
02151,CERNY LES BUCY,2870,28
02122,BRIE,2870,28
02132,BUCY LES CERNY,2870,28
02821,VIVAISE,2870,28
02238,CREPY,2870,28
02329,FOURDRAIN,2870,28
02118,BRAYE,2880,28
02175,CHAVIGNY,2880,28
02398,JUVIGNY,2880,28
02400,LAFFAUX,2880,28
02537,NANTEUIL LA FOSSE,2880,28
02698,SANCY LES CHEMINOTS,2880,28
02243,CROUY,2880,28
02245,CUFFIES,2880,28
02424,LEURY,2880,28
02464,MARGIVAL,2880,28
02190,CHIVRES VAL,2880,28
02551,NEUVILLE SUR MARGIVAL,2880,28
02828,VREGNY,2880,28
02829,VUILLERY,2880,28
02131,BUCY LE LONG,2880,28
02198,CLAMECY,2880,28
02487,MISSY SUR AISNE,2880,28
02739,TERNY SORNY,2880,28
03085,COULANDON,3000,30
03184,MONTILLY,3000,30
03190,MOULINS,3000,30
03013,AVERMES,3000,30
03200,NEUVY,3000,30
03040,BRESSOLLES,3000,30
03140,LAVAULT STE ANNE,3100,31
03185,MONTLUCON,3100,31
03060,CHARMEIL,3110,31
03227,ST DIDIER LA FORET,3110,31
03258,ST REMY EN ROLLAT,3110,31
03080,COGNAT LYONNE,3110,31
03043,BROUT VERNET,3110,31
03304,VENDAT,3110,31
03109,ESCUROLLES,3110,31
03110,ESPINASSE VOZELLE,3110,31
03252,ST PONT,3110,31
03006,ARFEUILLES,3120,31
03017,BARRAIS BUSSOLLES,3120,31
03028,BILLEZOIS,3120,31
03131,ISSERPENT,3120,31
03068,CHATELUS,3120,31
03205,PERIGNY,3120,31
03004,ANDELAROCHE,3120,31
03105,DROITURIER,3120,31
03138,LAPALISSE,3120,31
03223,ST CHRISTOPHE,3120,31
03272,SERVILLY,3120,31
03257,ST PRIX,3120,31
03042,LE BREUIL,3120,31
03142,LENAX,3130,31
03181,MONTCOMBROUX LES MINES,3130,31
03208,LE PIN,3130,31
03014,AVRILLY,3130,31
03239,ST LEGER SUR VOUZANCE,3130,31
03035,LE BOUCHAUD,3130,31
03103,LE DONJON,3130,31
03147,LODDES,3130,31
03024,BERT,3130,31
03144,LIERNOLLES,3130,31
03178,MONTAIGUET EN FOREZ,3130,31
03154,LUNEAU,3130,31
03196,NEUILLY EN DONJON,3130,31
03226,ST DIDIER EN DONJON,3130,31
03115,FLEURIEL,3140,31
03237,ST GERMAIN DE SALLES,3140,31
03277,TARGET,3140,31
03294,USSEL D ALLIER,3140,31
03319,VOUSSAC,3140,31
03116,FOURILLES,3140,31
03059,CHAREIL CINTRAT,3140,31
03075,CHEZELLE,3140,31
03112,ETROUSSAT,3140,31
03175,MONESTIER,3140,31
03016,BARBERIER,3140,31
03053,CHANTELLE,3140,31
03062,CHARROUX,3140,31
03096,DENEUILLE LES CHANTELLE,3140,31
03278,TAXAT SENAT,3140,31
03091,CRECHY,3150,31
03137,LANGY,3150,31
03298,VARENNES SUR ALLIER,3150,31
03187,MONTOLDRE,3150,31
03235,ST GERAND LE PUY,3150,31
03215,RONGERES,3150,31
03266,SANSSAT,3150,31
03242,ST LOUP,3150,31
03034,BOUCE,3150,31
03179,MONTAIGU LE BLIN,3150,31
03117,FRANCHESSE,3160,31
03251,ST PLAISIR,3160,31
03090,COUZON,3160,31
03218,ST AUBIN LE MONIAL,3160,31
03320,YGRANDE,3160,31
03036,BOURBON L ARCHAMBAULT,3160,31
03241,ST LEOPARDIN D AUGY,3160,31
03104,DOYET,3170,31
03189,MONTVICQ,3170,31
03052,CHAMBLET,3170,31
03027,BEZENET,3170,31
03031,BIZENEUILLE,3170,31
03217,ST ANGEL,3170,31
03097,DENEUILLE LES MINES,3170,31
03158,HAUT BOCAGE,3190,31
03158,HAUT BOCAGE,3190,31
03213,REUGNY,3190,31
03297,VALLON EN SULLY,3190,31
03301,VAUX,3190,31
03303,VENAS,3190,31
03127,HERISSON,3190,31
03305,VERNEIX,3190,31
03010,AUDES,3190,31
03111,ESTIVAREILLES,3190,31
03158,HAUT BOCAGE,3190,31
03193,NASSIGNY,3190,31
03222,ST CAPRAIS,3190,31
03310,VICHY,3200,32
03306,LE VERNET,3200,32
03001,ABREST,3200,32
03039,BRESNAY,3210,32
03202,NOYANT D ALLIER,3210,32
03012,AUTRY ISSARDS,3210,32
03170,MEILLERS,3210,32
03002,AGONGES,3210,32
03026,BESSON,3210,32
03073,CHEMILLY,3210,32
03275,SOUVIGNY,3210,32
03069,CHATILLON,3210,32
03162,MARIGNY,3210,32
03122,GIPCY,3210,32
03247,ST MENOUX,3210,32
03067,CHATELPERRON,3220,32
03079,CINDRE,3220,32
03289,TRETEAU,3220,32
03300,VAUMAS,3220,32
03132,JALIGNY SUR BESBRE,3220,32
03284,THIONNE,3220,32
03071,CHAVROCHES,3220,32
03274,SORBIER,3220,32
03240,ST LEON,3220,32
03263,ST VOIR,3220,32
03291,TREZELLES,3220,32
03299,VARENNES SUR TECHE,3220,32
03057,LA CHAPELLE AUX CHASSES,3230,32
03120,GARNAT SUR ENGIEVRE,3230,32
03156,LUSIGNY,3230,32
03283,THIEL SUR ACOLIN,3230,32
03245,ST MARTIN DES LAIS,3230,32
03019,BEAULON,3230,32
03074,CHEVAGNES,3230,32
03076,CHEZY,3230,32
03203,PARAY LE FRESIL,3230,32
03119,GANNAY SUR LOIRE,3230,32
03099,DEUX CHAISES,3240,32
03214,ROCLES,3240,32
03292,TRONGET,3240,32
03183,LE MONTET,3240,32
03287,TREBAN,3240,32
03092,CRESSANGES,3240,32
03260,ST SORNIN,3240,32
03281,LE THEIL,3240,32
03139,LAPRUGNE,3250,32
03165,LE MAYET DE MONTAGNE,3250,32
03224,ST CLEMENT,3250,32
03008,ARRONNES,3250,32
03113,FERRIERES SUR SICHON,3250,32
03141,LAVOINE,3250,32
03201,NIZEROLLES,3250,32
03050,LA CHABANNE,3250,32
03066,CHATEL MONTAGNE,3250,32
03248,ST NICOLAS DES BIEFS,3250,32
03125,LA GUILLERMIE,3250,32
03029,BILLY,3260,32
03160,MARCENAT,3260,32
03273,SEUILLET,3260,32
03157,MAGNET,3260,32
03232,ST FELIX,3260,32
03236,ST GERMAIN DES FOSSES,3260,32
03264,ST YORRE,3270,32
03045,BUSSET,3270,32
03163,MARIOL,3270,32
03126,HAUTERIVE,3270,32
03100,DIOU,3290,32
03253,ST POURCAIN SUR BESBRE,3290,32
03102,DOMPIERRE SUR BESBRE,3290,32
03056,LA CHAPELLE,3300,33
03095,CUSSET,3300,33
03174,MOLLES,3300,33
03230,ST ETIENNE DE VICQ,3300,33
03093,CREUZIER LE NEUF,3300,33
03033,BOST,3300,33
03094,CREUZIER LE VIEUX,3300,33
03233,ST GENEST,3310,33
03195,NERIS LES BAINS,3310,33
03314,VILLEBRET,3310,33
03106,DURDAT LAREQUILLE,3310,33
03146,LIMOISE,3320,33
03087,COULEUVRE,3320,33
03309,LE VEURDRE,3320,33
03155,LURCY LEVIS,3320,33
03064,CHATEAU SUR ALLIER,3320,33
03198,NEURE,3320,33
03210,POUZY MESANGY,3320,33
03077,CHIRAT L EGLISE,3330,33
03108,ECHASSIERES,3330,33
03194,NAVES,3330,33
03022,BELLENAVES,3330,33
03089,COUTANSOUZE,3330,33
03295,VALIGNAT,3330,33
03152,LOUROUX DE BOUBLE,3330,33
03054,CHAPEAU,3340,33
03114,LA FERTE HAUTERIVE,3340,33
03025,BESSAY SUR ALLIER,3340,33
03171,MERCY,3340,33
03180,MONTBEUGNY,3340,33
03234,ST GERAND DE VAUX,3340,33
03124,GOUISE,3340,33
03197,NEUILLY LE REAL,3340,33
03150,LOUROUX BOURBONNAIS,3350,33
03282,THENEUILLE,3350,33
03313,LE VILHAIN,3350,33
03041,LE BRETHON,3350,33
03048,CERILLY,3350,33
03143,LETELON,3360,33
03296,VALIGNY,3360,33
03168,MEAULNE VITRAY,3360,33
03293,URCAY,3360,33
03003,AINAY LE CHATEAU,3360,33
03037,BRAIZE,3360,33
03130,ISLE ET BARDAIS,3360,33
03168,MEAULNE VITRAY,3360,33
03221,ST BONNET TRONCAIS,3360,33
03249,ST PALAIS,3370,33
03317,VIPLAIX,3370,33
03051,CHAMBERAT,3370,33
03072,CHAZEMAIS,3370,33
03088,COURCAIS,3370,33
03172,MESPLES,3370,33
03225,ST DESIRE,3370,33
03228,ST ELOY D ALLIER,3370,33
03259,ST SAUVIER,3370,33
03128,HURIEL,3380,33
03136,LAMAIDS,3380,33
03288,TREIGNAT,3380,33
03212,QUINSSAINES,3380,33
03055,LA CHAPELAUDE,3380,33
03005,ARCHIGNAT,3380,33
03246,ST MARTINIEN,3380,33
03219,ST BONNET DE FOUR,3390,33
03243,ST MARCEL EN MURAT,3390,33
03032,BLOMARD,3390,33
03270,SAZERET,3390,33
03308,VERNUSSE,3390,33
03058,CHAPPES,3390,33
03191,MURAT,3390,33
03256,ST PRIEST EN MURAT,3390,33
03020,BEAUNE D ALLIER,3390,33
03186,MONTMARAULT,3390,33
03121,GENNETINES,3400,34
03229,ST ENNEMOND,3400,34
03321,YZEURE,3400,34
03286,TOULON SUR ALLIER,3400,34
03101,DOMERAT,3410,34
03262,ST VICTOR,3410,34
03211,PREMILHAT,3410,34
03279,TEILLET ARGENTY,3410,34
03145,LIGNEROLLES,3410,34
03167,MAZIRAT,3420,34
03231,ST FARGEOL,3420,34
03261,STE THERENCE,3420,34
03007,ARPHEUILLES ST PRIEST,3420,34
03216,RONNET,3420,34
03244,ST MARCEL EN MARCILLAT,3420,34
03161,MARCILLAT EN COMBRAILLE,3420,34
03206,LA PETITE MARCHE,3420,34
03280,TERJAT,3420,34
03285,TORTEZAIS,3430,34
03312,VIEURE,3430,34
03315,VILLEFRANCHE D ALLIER,3430,34
03084,COSNE D ALLIER,3430,34
03269,SAUVAGNY,3430,34
03315,VILLEFRANCHE D ALLIER,3430,34
03238,ST HILAIRE,3440,34
03046,BUXIERES LES MINES,3440,34
03070,CHAVENON,3440,34
03135,LALIZOLLE,3450,34
03311,VICQ,3450,34
03107,EBREUIL,3450,34
03192,NADES,3450,34
03078,CHOUVIGNY,3450,34
03276,SUSSAT,3450,34
03302,VEAUCE,3450,34
03009,AUBIGNY,3460,34
03011,AUROUER,3460,34
03316,VILLENEUVE SUR ALLIER,3460,34
03015,BAGNEUX,3460,34
03290,TREVOL,3460,34
03086,COULANGES,3470,34
